date,open,high,low,close,volume,change,label,ma5,ma20,ma60,vol_change,return,rsi14
2021-07-30,78900,78900,78500,78500,13823411,-0.6329113924050633,1,78800.0,79530.0,80305.0,-3.739728823317756,-0.6329113924050667,41.891891891812634
2021-08-02,79200,79500,78700,79300,11739124,1.019108280254777,1,78900.0,79475.0,80261.66666666667,-15.077950008141983,1.0191082802547768,46.913580246832495
2021-08-03,79400,81400,79300,81400,24339360,2.648171500630517,1,79480.0,79485.0,80231.66666666667,107.33540253940586,2.648171500630525,59.59595959587532
2021-08-04,82200,83100,81800,82900,25642368,1.8427518427518428,0,80220.0,79590.0,80260.0,5.353501488946288,1.8427518427518441,61.16504854360618
2021-08-05,83300,83300,82000,82100,18485469,-0.965018094089264,0,80840.0,79700.0,80295.0,-27.910444932386902,-0.965018094089265,61.16504854360618
2021-08-06,81900,82500,81300,81500,13342623,-0.730816077953715,0,81440.0,79805.0,80345.0,-27.82101985078117,-0.730816077953711,62.37623762367591
2021-08-09,81500,82300,80900,81500,15522581,0.0,0,81880.0,79895.0,80368.33333333333,16.338301696750325,0.0,62.37623762367591
2021-08-10,82300,82400,80100,80200,20362639,-1.5950920245398774,0,81640.0,79915.0,80378.33333333333,31.180755313823138,-1.5950920245398792,57.79816513754045
2021-08-11,79600,79800,78500,78500,30241137,-2.119700748129676,0,80760.0,79865.0,80360.0,48.51285729713128,-2.1197007481296715,44.73684210520822
2021-08-12,77100,78200,76900,77000,42365223,-1.910828025477707,0,79740.0,79685.0,80318.33333333333,40.091369580449296,-1.9108280254777066,40.7999999999543
2021-08-13,75800,76000,74100,74400,61270643,-3.3766233766233764,0,78320.0,79415.0,80223.33333333333,44.624856571627156,-3.3766233766233777,34.931506849281575
2021-08-17,74000,75100,74000,74200,30944847,-0.2688172043010753,0,76860.0,79175.0,80131.66666666667,-49.494822504147706,-0.26881720430107503,35.172413793069495
2021-08-18,73900,74600,73100,73900,29192631,-0.4043126684636118,0,75600.0,78920.0,80031.66666666667,-5.6623837888098105,-0.40431266846361336,31.205673758834266
2021-08-19,73500,74400,73100,73100,22166298,-1.0825439783491204,0,74520.0,78650.0,79920.0,-24.068858336201348,-1.0825439783491153,29.93197278908714
2021-08-20,73500,73900,72500,72700,22364803,-0.5471956224350205,1,73660.0,78300.0,79805.0,0.8955261722097152,-0.5471956224350261,30.136986301340954
2021-08-23,73300,74000,73000,73300,19384648,0.8253094910591471,1,73440.0,78000.0,79691.66666666667,-13.325201210133619,0.8253094910591452,29.166666666638307
2021-08-24,73900,75700,73900,75600,21016913,3.1377899045020468,1,73720.0,77840.0,79610.0,8.420400514881665,3.137789904502042,30.136986301340954
2021-08-25,76200,76600,74900,75700,22319664,0.1322751322751322,0,74080.0,77700.0,79528.33333333333,6.198583969015803,0.1322751322751392,22.727272727248632
2021-08-26,76100,76200,74600,74600,16671494,-1.453104359313078,0,74380.0,77470.0,79425.0,-25.30580209451182,-1.4531043593130732,22.22222222219918
2021-08-27,74300,75000,73800,74300,15172748,-0.4021447721179624,1,74700.0,77235.0,79283.33333333333,-8.989872173423684,-0.40214477211796273,22.727272727248632
2021-08-30,75400,75500,74200,74600,12686999,0.4037685060565276,1,74960.0,77040.0,79156.66666666667,-16.382984809343704,0.40376850605652326,24.444444444419105
2021-08-31,74900,76700,74300,76700,24630370,2.8150134048257374,1,75180.0,76910.0,79070.0,94.13866116013725,2.815013404825728,37.762237762200805
2021-09-01,76700,77100,75900,76800,16114775,0.1303780964797914,0,75400.0,76680.0,78985.0,-34.57355695428043,0.1303780964797996,43.30708661412548
2021-09-02,76800,76800,75700,76000,15347486,-1.0416666666666663,1,75680.0,76335.0,78900.0,-4.761400640095815,-1.041666666666663,45.83333333327986
2021-09-03,76400,76700,76000,76600,12096419,0.7894736842105263,1,76140.0,76060.0,78826.66666666667,-21.183058906194795,0.7894736842105177,60.99999999991461
2021-09-06,76800,77600,76600,77300,12861180,0.9138381201044388,0,76680.0,75850.0,78765.0,6.322209903608655,0.9138381201044377,64.76190476181841
2021-09-07,77100,77100,75900,76100,13239401,-1.552393272962484,1,76560.0,75580.0,78691.66666666667,2.940795479108438,-1.5523932729624823,59.64912280694429
2021-09-08,76000,76400,75600,76300,11798147,0.2628120893561104,0,76460.0,75385.0,78615.0,-10.886096735041107,0.26281208935610145,64.8148148147308
2021-09-09,76400,76600,75000,75300,17600770,-1.310615989515072,0,76320.0,75225.0,78506.66666666667,49.182494505281205,-1.3106159895150737,61.40350877185442
2021-09-10,75300,75600,74800,75300,10103212,0.0,1,76060.0,75140.0,78413.33333333333,-42.59789770561174,0.0,59.25925925918245
2021-09-13,75200,76300,75100,76300,11397775,1.3280212483399734,1,75860.0,75235.0,78343.33333333333,12.813380536803542,1.3280212483399723,53.684210526236676
2021-09-14,77100,77700,76600,76600,18167057,0.3931847968545215,1,75960.0,75355.0,78288.33333333333,59.39125838157009,0.3931847968545288,54.63917525765309
2021-09-15,77400,77400,76400,77000,12829128,0.5221932114882507,0,76100.0,75510.0,78238.33333333333,-29.382464094211848,0.5221932114882533,63.33333333323482
2021-09-16,77300,77400,76100,76100,13067622,-1.1688311688311688,1,76260.0,75660.0,78171.66666666667,1.8590039790701285,-1.1688311688311637,59.37499999991341
2021-09-17,76300,77200,75900,77200,16289502,1.445466491458607,1,76640.0,75885.0,78105.0,24.655442283224914,1.4454664914586024,62.49999999991587
2021-09-23,77500,77600,76800,77400,17055590,0.2590673575129534,0,76860.0,76090.0,78035.0,4.702955314410473,0.2590673575129543,54.1176470587344
2021-09-24,77600,77700,77100,77300,12247274,-0.1291989664082687,1,77000.0,76175.0,77958.33333333333,-28.19202384672709,-0.12919896640827266,52.94117647050104
2021-09-27,77300,77700,77000,77700,11699798,0.517464424320828,0,77140.0,76275.0,77903.33333333333,-4.470186590093439,0.5174644243208348,60.493827160389266
2021-09-28,77700,77800,76200,76300,15406382,-1.8018018018018016,0,77180.0,76360.0,77830.0,31.68075209503618,-1.8018018018018056,48.314606741497045
2021-09-29,74800,75300,73800,74100,23992458,-2.8833551769331587,0,76560.0,76350.0,77730.0,55.73064461208348,-2.8833551769331556,34.615384615338016
2021-09-30,74300,74800,73700,74100,19919361,0.0,0,75900.0,76325.0,77631.66666666667,-16.976572387872892,0.0,39.130434782549145
2021-10-01,73900,74000,72900,73200,15803395,-1.214574898785425,0,75080.0,76150.0,77511.66666666667,-20.66314275844491,-1.2145748987854255,34.343434343385766
2021-10-05,73000,73000,71400,72200,24013921,-1.366120218579235,0,73980.0,75920.0,77361.66666666667,51.9541908558256,-1.3661202185792365,34.343434343385766
2021-10-06,72600,72800,71200,71300,18956962,-1.2465373961218835,1,72980.0,75685.0,77203.33333333333,-21.05844772288541,-1.2465373961218829,31.481481481440667
2021-10-07,71600,72100,71300,71600,13683532,0.4207573632538569,0,72480.0,75435.0,77065.0,-27.817906687791005,0.42075736325386526,26.732673267289684
2021-10-08,72300,72400,71500,71500,14043287,-0.1396648044692737,0,71960.0,75145.0,76933.33333333333,2.6291092095227953,-0.13966480446927498,24.242424242389973
2021-10-12,70700,70900,68700,69000,31001484,-3.4965034965034967,0,71120.0,74790.0,76755.0,120.75660776568907,-3.4965034965035002,16.666666666647217
2021-10-13,68700,69600,68300,68800,24172015,-0.2898550724637681,1,70440.0,74415.0,76571.66666666667,-22.029490588257005,-0.28985507246376274,17.699115044225863
2021-10-14,69000,69800,68800,69400,19520641,0.872093023255814,1,70060.0,74120.0,76403.33333333333,-19.24280619551163,0.8720930232558155,13.88888888887088
2021-10-15,70200,71000,70000,70100,18051612,1.0086455331412103,1,69760.0,73860.0,76228.33333333333,-7.525516195907711,1.008645533141217,17.699115044225863
2021-10-18,70200,70300,69200,70200,13486391,0.1426533523537803,1,69500.0,73555.0,76068.33333333333,-25.289824532014094,0.14265335235377208,18.584070796437146
2021-10-19,70800,71000,70400,70600,9507991,0.5698005698005698,0,69820.0,73255.0,75928.33333333333,-29.49936717688224,0.5698005698005604,18.584070796437146
2021-10-20,70700,71000,70200,70300,10151638,-0.424929178470255,0,70120.0,72920.0,75783.33333333333,6.7695373291792205,-0.4249291784702569,20.588235294089387
2021-10-21,70300,70600,70000,70200,10891094,-0.1422475106685633,1,70280.0,72625.0,75645.0,7.284105284290088,-0.14224751066855834,25.925925925881117
2021-10-22,70000,70700,70000,70400,8395448,0.2849002849002849,0,70340.0,72285.0,75490.0,-22.914557527462343,0.2849002849002913,27.710843373447233
2021-10-25,69900,70600,69500,70200,10029621,-0.2840909090909091,1,70340.0,71925.0,75338.33333333333,19.4649886462283,-0.28409090909090606,30.2631578946811
2021-10-26,70600,71500,70400,71100,10528252,1.282051282051282,0,70440.0,71615.0,75210.0,4.971583672005164,1.2820512820512775,42.66666666658702
2021-10-27,71000,71000,70000,70100,10295316,-1.4064697609001406,1,70400.0,71235.0,75070.0,-2.212485035502565,-1.406469760900142,42.10526315781718
2021-10-28,69500,72200,69500,70700,20644902,0.8559201141226819,0,70500.0,70955.0,74928.33333333333,100.52713292141786,0.8559201141226769,44.30379746827592
2021-10-29,71200,71600,69700,69800,17016151,-1.272984441301273,1,70380.0,70740.0,74775.0,-17.57698341217604,-1.2729844413012725,40.22988505740653
2021-11-01,70200,70600,69900,69900,11503729,0.1432664756446991,1,70320.0,70530.0,74631.66666666667,-32.39523438643674,0.14326647564470996,57.142857142730165
2021-11-02,70800,72200,70700,71500,16812570,2.28898426323319,0,70400.0,70445.0,74501.66666666667,46.14887050972776,2.2889842632331847,67.53246753234475
2021-11-03,71700,71700,70100,70400,12770428,-1.5384615384615383,1,70460.0,70355.0,74318.33333333333,-24.042380195294356,-1.538461538461533,56.09756097551397
2021-11-04,71200,71600,70500,70600,11818987,0.2840909090909091,0,70440.0,70320.0,74113.33333333333,-7.4503454386963375,0.28409090909091717,53.24675324665644
2021-11-05,71600,71600,70200,70200,12667743,-0.56657223796034,1,70520.0,70250.0,73915.0,7.181292271495021,-0.5665722379603388,49.999999999912504
2021-11-08,70400,70600,69800,70600,11121981,0.5698005698005698,0,70660.0,70205.0,73733.33333333333,-12.20234733211749,0.5698005698005604,49.999999999912504
2021-11-09,70300,71000,70100,70500,11159589,-0.141643059490085,0,70460.0,70280.0,73550.0,0.33814119984560964,-0.14164305949008194,51.28205128195924
2021-11-10,70300,70900,70200,70200,9422009,-0.425531914893617,0,70420.0,70350.0,73383.33333333333,-15.570286683497036,-0.42553191489361764,49.999999999912504
2021-11-11,69900,70000,69600,69900,11489122,-0.4273504273504274,1,70280.0,70375.0,73240.0,21.939195770243902,-0.42735042735042583,46.913580246832495
2021-11-12,70200,70900,69900,70600,10087450,1.0014306151645207,1,70360.0,70400.0,73133.33333333333,-12.199992305765406,1.0014306151645114,52.32558139526366
2021-11-15,71700,71900,70900,71400,12420710,1.13314447592068,0,70520.0,70460.0,73083.33333333333,23.13032530520598,1.1331444759206777,51.76470588226768
2021-11-16,71500,72000,71300,71300,10919239,-0.1400560224089636,0,70680.0,70495.0,73035.0,-12.088447439800143,-0.1400560224089631,57.894736841998615
2021-11-17,71300,71600,70600,70700,11027606,-0.8415147265077139,0,70780.0,70515.0,72981.66666666667,0.9924409567370063,-0.8415147265077194,49.99999999990789
2021-11-18,70700,71000,70200,70200,10144957,-0.7072135785007072,1,70840.0,70515.0,72933.33333333333,-8.003994702023265,-0.7072135785007094,52.777777777675155
2021-11-19,70400,71400,70100,71200,11954728,1.4245014245014245,1,70960.0,70555.0,72908.33333333333,17.839119475814446,1.4245014245014342,58.024691357924404
2021-11-22,73300,75200,73000,74900,27506623,5.196629213483146,1,71660.0,70790.0,72935.0,130.08991087041042,5.196629213483139,66.66666666657517
2021-11-23,76000,76000,74500,75300,22029195,0.5340453938584779,0,72460.0,71000.0,72930.0,-19.9131241955801,0.5340453938584844,75.78947368409885
2021-11-24,76000,76200,74100,74800,15652305,-0.6640106241699867,0,73280.0,71235.0,72915.0,-28.947449055673612,-0.6640106241699861,71.42857142846938
2021-11-25,75100,75100,73600,73700,12559258,-1.4705882352941175,0,73980.0,71385.0,72900.0,-19.760968113003162,-1.4705882352941124,66.66666666657778
2021-11-26,73500,74100,72000,72300,13002242,-1.899592944369064,0,74200.0,71510.0,72866.66666666667,3.527151046662147,-1.8995929443690662,57.39130434775622
2021-11-29,71700,73000,71400,72300,16682559,0.0,0,73680.0,71630.0,72828.33333333333,28.305249202406777,0.0,57.89473684203417
2021-11-30,73200,73900,70500,71300,30364841,-1.3831258644536653,1,72880.0,71620.0,72738.33333333333,82.01548695257124,-1.3831258644536604,54.54545454539144
2021-12-01,72000,74800,71600,74400,21954856,4.3478260869565215,1,72800.0,71820.0,72698.33333333333,-27.69645656962274,4.347826086956519,65.10067114087843
2021-12-02,73900,75800,73800,75800,23652940,1.881720430107527,0,73220.0,72080.0,72695.0,7.73443469636057,1.8817204301075252,66.66666666660683
2021-12-03,75600,76000,74100,75600,18330240,-0.2638522427440633,1,73880.0,72350.0,72678.33333333333,-22.50333362364256,-0.26385224274406704,63.99999999994027
2021-12-06,75100,76700,74900,76300,16391250,0.9259259259259258,1,74680.0,72635.0,72661.66666666667,-10.578093903844143,0.92592592592593,66.02564102558176
2021-12-07,76100,77700,75600,77400,19232453,1.4416775884665791,0,75900.0,72980.0,72683.33333333333,17.33365667658049,1.4416775884665833,70.8074534160875
2021-12-08,78300,78600,77100,77400,21558340,0.0,1,76500.0,73340.0,72701.66666666667,12.09355353682653,0.0,73.0769230768575
2021-12-09,77400,78200,77000,78200,21604528,1.03359173126615,0,76980.0,73755.0,72750.0,0.21424655145061422,1.033591731266159,72.72727272720661
2021-12-10,77400,77600,76800,76900,9155219,-1.6624040920716114,0,77240.0,74070.0,72776.66666666667,-57.62361019875093,-1.662404092071612,57.692307692245556
2021-12-13,77200,78300,76500,76800,15038750,-0.130039011703511,1,77340.0,74340.0,72785.0,64.2642300528256,-0.13003901170350884,55.905511810962
2021-12-14,76500,77200,76200,77000,10976660,0.2604166666666666,1,77260.0,74625.0,72791.66666666667,-27.010822043055438,0.26041666666667407,58.87096774186902
2021-12-15,76400,77600,76300,77600,9584939,0.7792207792207793,1,77300.0,74970.0,72801.66666666667,-12.678911435719066,0.7792207792207684,66.38655462177064
2021-12-16,78500,78500,77400,77800,11996128,0.2577319587628865,1,77220.0,75350.0,72830.0,25.156018207314613,0.2577319587628857,75.70093457934021
2021-12-17,76800,78000,76800,78000,13108479,0.2570694087403599,0,77440.0,75690.0,72843.33333333333,9.272583620314823,0.25706940874035134,76.14678899072788
2021-12-20,77600,77800,76800,77100,11264375,-1.153846153846154,1,77500.0,75800.0,72838.33333333333,-14.068024215471532,-1.1538461538461497,76.85185185175223
2021-12-21,77900,78300,77500,78100,14245298,1.297016861219196,1,77720.0,75940.0,72851.66666666667,26.463279143316875,1.2970168612191912,71.26436781597728
2021-12-22,78900,79400,78800,79400,17105892,1.6645326504481437,1,78080.0,76170.0,72880.0,20.080969875112476,1.6645326504481472,70.93023255802407
2021-12-23,79800,80000,79300,79900,13577498,0.6297229219143577,1,78500.0,76480.0,72940.0,-20.6267758500989,0.6297229219143663,74.15730337066987
2021-12-24,80200,80800,80200,80500,12086380,0.7509386733416771,0,79000.0,76890.0,73046.66666666667,-10.982273759127049,0.7509386733416834,73.86363636351885
2021-12-27,80600,80600,79800,80200,10783368,-0.3726708074534161,1,79620.0,77285.0,73148.33333333333,-10.780829330204744,-0.3726708074534124,67.49999999988188
2021-12-28,80200,80400,79700,80300,18226325,0.1246882793017456,0,80060.0,77735.0,73266.66666666667,69.0225632659481,0.12468827930174342,67.90123456778387
2021-12-29,80200,80200,78500,78800,19794795,-1.86799501867995,0,79940.0,77955.0,73376.66666666667,8.605519763309388,-1.8679950186799466,53.40909090900595
2021-12-30,78900,79500,78100,78300,14236700,-0.6345177664974619,1,79620.0,78080.0,73493.33333333333,-28.0785681286419,-0.6345177664974666,58.749999999897184
2022-01-03,79400,79800,78200,78600,13502112,0.3831417624521072,1,79240.0,78230.0,73610.0,-5.15981934015608,0.3831417624521105,60.97560975599346
2022-01-04,78800,79200,78300,78700,12427416,0.1272264631043257,0,78940.0,78350.0,73730.0,-7.959465896890794,0.12722646310432406,60.493827160389266
2022-01-05,78800,79000,76400,77400,25470640,-1.6518424396442184,0,78360.0,78350.0,73870.0,104.95523767772804,-1.6518424396442133,48.863636363558626
2022-01-06,76700,77600,76600,76900,12931954,-0.6459948320413437,1,77980.0,78325.0,74005.0,-49.22799741192212,-0.6459948320413411,45.05494505487574
2022-01-07,78100,78400,77400,78300,15163757,1.820546163849155,0,77980.0,78330.0,74153.33333333333,17.25804932495121,1.820546163849146,51.456310679541716
2022-01-10,78100,78100,77100,78000,9947422,-0.3831417624521072,1,77860.0,78385.0,74285.0,-34.40001709338919,-0.3831417624521105,54.63917525765309
2022-01-11,78400,79000,78000,78900,13221123,1.153846153846154,0,77900.0,78490.0,74430.0,32.91004443161254,1.1538461538461497,54.16666666658767
2022-01-12,79500,79600,78600,78900,11000502,0.0,0,78200.0,78585.0,74568.33333333333,-16.796008932070293,0.0,46.98795180714966
2022-01-13,79300,79300,77900,77900,13889401,-1.2674271229404308,0,78400.0,78600.0,74695.0,26.261519701555436,-1.2674271229404344,38.63636363630217
2022-01-14,77700,78100,77100,77300,10096725,-0.7702182284980745,1,78200.0,78575.0,74813.33333333333,-27.30626036356787,-0.7702182284980763,31.818181818131208
2022-01-17,77600,77800,76900,77500,8785122,0.258732212160414,0,78100.0,78550.0,74931.66666666667,-12.990380544186353,0.2587322121604174,34.48275862063416
2022-01-18,77600,77800,76600,77000,9592788,-0.6451612903225806,0,77720.0,78545.0,75045.0,9.193566122360064,-0.6451612903225823,31.86813186808284
2022-01-19,76500,76900,76100,76300,10598290,-0.9090909090909092,1,77200.0,78455.0,75131.66666666667,10.481853659228157,-0.9090909090909038,34.93975903608565
2022-01-20,76200,76700,75900,76500,9708168,0.2621231979030144,0,76920.0,78310.0,75238.33333333333,-8.398732248315532,0.2621231979030192,38.749999999932186
2022-01-21,75800,75800,74700,75600,15774888,-1.1764705882352942,0,76580.0,78095.0,75320.0,62.49088396492522,-1.17647058823529,32.558139534830715
2022-01-24,75400,75800,74700,75100,13691134,-0.6613756613756614,0,76100.0,77825.0,75408.33333333333,-13.209310899703375,-0.6613756613756627,29.99999999995333
2022-01-25,74800,75000,73200,74000,17766704,-1.4647137150466043,0,75500.0,77515.0,75476.66666666667,29.76795055836865,-1.464713715046606,30.681818181769373
2022-01-26,73900,74400,73100,73300,12976730,-0.945945945945946,0,74900.0,77165.0,75506.66666666667,-26.960397381528956,-0.9459459459459474,29.99999999995333
2022-01-27,73800,74000,71300,71300,22274777,-2.728512960436562,1,73860.0,76790.0,75521.66666666667,71.65169499558056,-2.7285129604365577,13.541666666646918
2022-01-28,71300,73700,71200,73300,21367447,2.805049088359046,0,73400.0,76540.0,75566.66666666667,-4.073351665877512,2.8050490883590573,29.203539822972658
2022-02-03,74900,74900,73300,73300,17744721,0.0,1,73040.0,76275.0,75618.33333333333,-16.95441668815184,0.0,23.076923076892
2022-02-04,74300,74600,73400,74000,12730034,0.9549795361527968,0,73040.0,76040.0,75675.0,-28.260162557641788,0.9549795361528002,27.927927927892696
2022-02-07,73500,73600,72400,73000,14240838,-1.351351351351351,1,72980.0,75820.0,75716.66666666667,11.86802800369582,-1.3513513513513487,27.927927927892696
2022-02-08,73800,74200,73000,73500,11736666,0.684931506849315,1,73420.0,75650.0,75771.66666666667,-17.584442713272907,0.6849315068493178,32.72727272723108
2022-02-09,74300,74700,74000,74700,9699122,1.6326530612244898,1,73700.0,75470.0,75851.66666666667,-17.36050084410684,1.6326530612244872,38.33333333328861
2022-02-10,75600,75800,74700,75400,17746033,0.9370816599732262,0,74120.0,75340.0,75931.66666666667,82.96535500842242,0.9370816599732157,43.442622950769824
2022-02-11,75000,75500,74600,74900,12205407,-0.6631299734748011,0,74300.0,75140.0,75990.0,-31.221772212415022,-0.6631299734747964,44.166666666615136
2022-02-14,74400,74500,73100,73700,13993255,-1.602136181575434,0,74440.0,74880.0,76030.0,14.647999857767946,-1.602136181575431,39.23076923072698
2022-02-15,74100,74200,73100,73700,9320365,0.0,1,74480.0,74670.0,76080.0,-33.393874405919135,0.0,42.148760330529754
2022-02-16,74600,74900,74200,74800,10767386,1.4925373134328357,1,74500.0,74545.0,76156.66666666667,15.525368373448888,1.4925373134328401,48.81889763774146
2022-02-17,75000,75600,74500,75000,13605382,0.267379679144385,0,74420.0,74420.0,76220.0,26.35733501148747,0.2673796791443861,54.23728813552887
2022-02-18,74600,74800,73700,74300,10122226,-0.9333333333333336,0,74300.0,74285.0,76210.0,-25.6013098345934,-0.9333333333333305,54.23728813552887
2022-02-21,73200,74300,72600,74200,10489717,-0.1345895020188425,0,74400.0,74180.0,76191.66666666667,3.6305354178023608,-0.1345895020188448,64.64646464637323
2022-02-22,73000,73400,72800,73400,11692469,-1.078167115902965,0,74340.0,74025.0,76168.33333333333,11.466009998172488,-1.0781671159029615,50.574712643596776
2022-02-23,73800,73800,72800,73000,10397964,-0.544959128065395,0,73980.0,73895.0,76156.66666666667,-11.071271602259536,-0.544959128065392,48.351648351573964
2022-02-24,72300,72300,71300,71500,15759283,-2.054794520547945,1,73280.0,73715.0,76143.33333333333,51.561238334735535,-2.0547945205479423,37.37373737368453
2022-02-25,72100,72600,71900,71900,13168484,0.5594405594405595,1,72800.0,73610.0,76136.66666666667,-16.439827877956127,0.5594405594405494,44.08602150530997
2022-02-28,71100,72100,71000,72100,17781783,0.278164116828929,0,72380.0,73550.0,76150.0,35.03287849990932,0.2781641168289273,42.222222222156546
2022-03-02,72300,72400,71500,71700,12481430,-0.5547850208044383,1,72040.0,73570.0,76105.0,-29.807770120690368,-0.554785020804438,31.7073170731166
2022-03-03,72300,73100,72200,72900,13232638,1.6736401673640169,0,72020.0,73550.0,76056.66666666667,6.018605239944463,1.673640167364021,35.63218390798863
2022-03-04,72700,72700,71200,71500,13409634,-1.9204389574759944,0,72020.0,73460.0,75988.33333333333,1.3375715409126965,-1.9204389574759895,32.29166666661958
2022-03-07,70000,70600,69900,70100,18617138,-1.958041958041958,0,71660.0,73265.0,75885.0,38.834050205993684,-1.9580419580419561,31.632653061179298
2022-03-08,68800,70000,68700,69500,15828269,-0.8559201141226819,1,71140.0,73090.0,75753.33333333333,-14.98011670751971,-0.8559201141226769,29.807692307652175
2022-03-10,70800,71200,70500,71200,21159248,2.446043165467626,0,71040.0,72975.0,75650.0,33.68011372563859,2.446043165467615,33.63636363632082
2022-03-11,70500,70700,69700,70000,15787655,-1.6853932584269662,1,70460.0,72740.0,75513.33333333333,-25.38650239365785,-1.6853932584269704,29.166666666632636
2022-03-14,70000,70200,69600,70200,9040993,0.2857142857142857,0,70200.0,72480.0,75401.66666666667,-42.73378155273851,0.28571428571428914,32.173913043439086
2022-03-15,69800,70100,69500,69500,10258562,-0.9971509971509972,1,70080.0,72210.0,75280.0,13.467204321472215,-0.9971509971509973,30.578512396658837
2022-03-16,70200,70500,69700,70400,10175750,1.2949640287769784,1,70260.0,72045.0,75170.0,-0.8072476434806353,1.2949640287769792,37.70491803274361
2022-03-17,71200,71800,70900,71200,17646315,1.1363636363636365,0,70260.0,71920.0,75063.33333333333,73.41537478809916,1.1363636363636465,42.85714285709523
2022-03-18,70600,70900,70200,70700,14410038,-0.7022471910112359,0,70400.0,71715.0,74945.0,-18.339676017344132,-0.7022471910112404,46.55172413787485
2022-03-21,70900,71000,69900,69900,11169002,-1.1315417256011315,1,70340.0,71460.0,74810.0,-22.491515983510936,-1.1315417256011262,41.666666666618056
2022-03-22,69900,70500,69900,70300,9402666,0.5722460658082975,1,70500.0,71260.0,74696.66666666667,-15.81462694697342,0.5722460658083017,42.62295081962322
2022-03-23,70600,71200,70300,70500,12398025,0.2844950213371266,0,70520.0,71075.0,74570.0,31.85648623486148,0.2844950213371167,44.9999999999475
2022-03-24,69600,70300,69600,69800,37943357,-0.9929078014184398,0,70240.0,70895.0,74410.0,206.04355935723632,-0.9929078014184411,36.521739130390316
2022-03-25,70100,70200,69600,69800,12986010,0.0,0,70060.0,70735.0,74241.66666666667,-65.77527391685453,0.0,41.58415841578394
2022-03-28,69500,69900,69200,69700,12619289,-0.1432664756446991,1,70020.0,70645.0,74061.66666666667,-2.8239697951872866,-0.14326647564469885,47.727272727196805
2022-03-29,70000,70300,69800,70200,13686208,0.7173601147776184,0,70000.0,70560.0,73895.0,8.454668087877227,0.7173601147776099,54.022988505660194
2022-03-30,70300,70500,69800,69900,12670187,-0.4273504273504274,0,69880.0,70450.0,73721.66666666667,-7.423685216533316,-0.42735042735042583,41.09589041088009
2022-03-31,69900,70200,69600,69600,12510366,-0.4291845493562232,0,69840.0,70345.0,73568.33333333333,-1.2613941688469188,-0.42918454935622075,46.87499999989746
2022-04-01,69500,69500,69000,69100,15916846,-0.7183908045977011,1,69700.0,70155.0,73415.0,27.229259319831243,-0.7183908045977017,41.79104477603208
2022-04-04,68900,69300,68600,69300,11107905,0.2894356005788712,0,69620.0,70045.0,73260.0,-30.212901475581276,0.28943560057888007,48.387096774084284
2022-04-05,69400,69600,69100,69200,8467248,-0.1443001443001443,0,69420.0,70000.0,73101.66666666667,-23.772772633543404,-0.14430014430014682,38.88888888878807
2022-04-06,68600,68800,68500,68500,15517308,-1.0115606936416186,0,69140.0,69950.0,72953.33333333333,83.26270826129102,-1.0115606936416222,24.52830188672766
2022-04-07,68500,68500,68000,68000,20683327,-0.7299270072992701,0,68820.0,69790.0,72805.0,33.291979510879074,-0.7299270072992692,24.52830188672766
2022-04-08,68100,68300,67700,67800,15453191,-0.2941176470588235,1,68560.0,69680.0,72630.0,-25.28672490649111,-0.2941176470588225,27.659574468002717
2022-04-11,67800,68100,67400,67900,12263735,0.1474926253687315,0,68280.0,69565.0,72461.66666666667,-20.63946533761215,0.1474926253687281,22.7272727272004
2022-04-12,67600,67700,67000,67000,13924389,-1.325478645066274,1,67840.0,69440.0,72263.33333333333,13.541176484977857,-1.3254786450662692,15.68627450976085
2022-04-13,67300,69000,67200,68700,17378619,2.5373134328358207,0,67880.0,69355.0,72093.33333333333,24.80704898433963,2.5373134328358304,40.98360655728298
2022-04-14,68700,68700,67500,67500,16409494,-1.7467248908296942,0,67780.0,69170.0,71920.0,-5.576536317413949,-1.7467248908296984,34.24657534240008
2022-04-15,67200,67300,66500,66600,13176415,-1.3333333333333337,1,67540.0,68965.0,71741.66666666667,-19.702490521645576,-1.3333333333333308,30.864197530810856
2022-04-18,66500,67100,66100,66700,10119203,0.1501501501501501,1,67300.0,68805.0,71561.66666666667,-23.202153241226842,0.15015015015014122,27.272727272677685
2022-04-19,67100,68000,67000,67300,12959434,0.8995502248875562,1,67360.0,68655.0,71400.0,28.067734188156912,0.8995502248875464,33.74999999994094
2022-04-20,67000,67400,66500,67400,16693293,0.1485884101040119,1,67100.0,68500.0,71251.66666666667,28.81189872952785,0.14858841010401136,35.897435897371466
2022-04-21,67600,68300,67500,67700,12847448,0.4451038575667655,0,67140.0,68395.0,71105.0,-23.038264529353192,0.4451038575667754,40.78947368413538
2022-04-22,67200,67300,66700,67000,11791478,-1.03397341211226,0,67220.0,68255.0,70961.66666666667,-8.219297715779817,-1.0339734121122546,35.802469135740594
2022-04-25,66500,66700,66300,66300,11016474,-1.0447761194029852,0,67140.0,68085.0,70815.0,-6.572577246041589,-1.0447761194029903,33.3333333332797
2022-04-26,66400,66700,66100,66100,12946923,-0.301659125188537,0,66900.0,67880.0,70683.33333333333,17.52329284306393,-0.3016591251885359,35.3658536584762
2022-04-27,65400,65500,64900,65000,18122084,-1.6641452344931922,0,66420.0,67635.0,70545.0,39.97213082985045,-1.6641452344931973,32.95454545449303
